compartment_id,week,humidity,ammonia,temperature,light,ventilation_rate,status
2,2,47.7,7.7,31.7,12.7,1.79,0
2,2,44.6,0.9,31.9,31.2,0.09,1
1,0,80.4,8.6,37.2,1.3,1.28,1
0,0,57.7,1.4,37.3,5.8,0.1,1
2,5,63.7,0.9,23.0,11.3,2.15,0
0,0,34.3,6.2,38.2,1.1,0.2,2
0,0,49.1,0.1,38.5,4.0,0.45,1
0,0,51.2,1.2,37.8,5.3,0.57,0
1,0,72.3,1.9,37.7,9.3,1.3,1
1,0,72.0,5.0,37.3,12.1,1.03,0
1,0,76.2,4.9,37.3,4.8,1.67,0
0,0,46.6,1.9,35.2,8.0,0.29,2
2,4,48.2,10.6,29.2,21.2,2.15,1
2,1,39.4,12.9,32.2,18.9,2.37,0
0,0,44.6,0.5,36.6,0.0,0.35,1
0,0,50.2,0.0,38.4,5.5,0.5,1
0,0,48.1,2.4,39.2,5.9,0.23,1
0,0,52.3,6.8,37.5,3.3,0.33,1
0,0,44.2,2.7,37.8,9.9,0.41,1
2,5,63.0,16.7,21.0,20.8,1.74,1
0,0,40.8,3.1,38.4,9.6,0.31,1
2,3,64.6,7.8,33.6,25.0,1.52,2
2,4,54.8,15.7,21.2,19.8,1.57,1
1,0,84.0,8.5,37.5,6.7,1.31,1
2,4,59.0,13.9,27.1,26.3,1.7,0
2,4,58.9,4.4,28.0,17.4,1.35,1
0,0,48.9,6.3,37.4,7.2,0.22,1
1,0,78.2,5.8,36.1,14.7,0.75,1
2,6,59.2,23.4,26.1,19.5,1.84,2
0,0,38.9,2.9,37.0,9.1,0.31,2
2,1,47.2,0.9,36.8,34.1,0.94,1
0,0,33.6,0.9,36.8,3.1,0.06,2
1,0,80.3,0.5,36.8,4.7,0.49,1
2,2,65.3,13.2,30.4,15.9,2.2,0
1,0,82.8,0.0,37.1,14.7,1.38,1
2,4,56.0,7.6,21.6,29.3,3.09,1
2,6,27.4,11.1,22.2,31.2,2.06,2
1,0,75.2,1.5,36.4,10.9,0.9,0
0,0,65.7,1.0,37.3,1.4,0.42,1
1,0,72.0,2.3,37.4,2.5,0.76,0
0,0,57.7,3.3,35.3,8.1,0.57,2
0,0,62.8,8.3,38.8,9.7,0.61,2
0,0,51.4,1.2,35.4,6.6,0.44,2
1,0,65.6,17.8,36.6,9.0,0.54,2
2,5,72.4,2.0,23.6,12.2,1.1,1
2,6,78.4,1.2,17.9,34.1,3.64,1
2,1,61.0,3.6,31.4,10.8,1.61,0
0,0,59.4,0.5,36.7,0.5,0.7,1
0,0,54.7,1.2,38.3,0.9,0.13,1
0,0,43.9,3.3,37.4,7.7,0.21,1
1,0,62.3,0.3,37.6,0.2,1.31,1
0,0,51.3,3.8,35.9,9.3,0.47,1
2,4,51.9,1.5,28.0,7.0,1.72,1
0,0,58.6,2.9,36.9,8.6,0.05,2
2,5,56.9,4.4,21.1,10.3,2.02,1
0,0,54.7,2.7,39.2,5.1,0.4,1
0,0,53.3,3.7,36.7,2.2,0.09,1
2,3,43.7,0.4,27.0,26.6,1.96,0
1,0,68.7,6.9,35.8,8.7,0.72,1
2,4,48.4,1.1,26.0,15.3,2.74,0
1,0,73.1,4.0,36.8,2.8,0.78,0
2,3,67.3,8.5,27.5,20.1,1.87,0
2,2,66.5,5.0,35.9,11.4,1.71,2
0,0,56.4,0.7,36.5,6.9,0.21,1
0,0,56.7,0.7,38.4,0.9,0.41,1
0,0,63.1,2.0,36.1,7.4,0.3,1
0,0,48.4,4.2,37.3,7.7,0.81,1
2,1,67.7,4.6,34.8,12.7,1.86,0
1,0,71.2,0.6,36.2,7.6,0.79,0
1,0,55.3,4.4,36.5,7.4,1.07,1
0,0,45.0,4.6,38.4,6.5,0.1,1
1,0,71.1,0.9,37.4,14.8,1.11,0
2,3,49.0,2.0,31.8,33.8,2.14,1
1,0,70.2,0.9,36.5,11.6,1.0,0
1,0,68.4,0.5,34.7,9.0,0.47,2
0,0,45.1,2.1,38.8,3.7,0.15,1
0,0,48.7,0.1,38.0,8.8,0.37,0
2,4,57.1,13.1,23.5,18.3,2.53,1
1,0,71.3,4.6,35.9,3.3,0.73,1
2,3,70.8,3.8,23.2,9.0,3.06,2
1,0,67.3,0.7,34.9,14.6,1.5,1
0,0,50.9,1.8,38.3,3.2,0.37,1
2,6,52.1,24.0,19.9,26.1,2.12,2
0,0,29.7,0.3,37.4,8.1,0.15,2
0,0,56.8,8.7,37.9,2.9,0.3,2
1,0,58.6,7.4,36.9,6.5,1.31,1
2,1,35.6,7.5,32.6,22.3,2.36,0
2,3,66.1,1.1,26.4,8.4,1.03,0
1,0,77.0,18.2,37.8,1.7,1.02,2
1,0,73.2,0.9,36.7,12.3,1.22,0
2,1,58.2,1.4,34.3,25.1,1.96,0
0,0,53.0,1.7,39.2,8.1,0.12,1
0,0,49.1,1.0,37.2,4.6,0.31,0
0,0,51.0,0.6,38.3,1.9,0.76,0
0,0,57.7,0.5,37.8,8.4,0.32,0
2,3,43.9,12.1,31.3,33.9,3.93,1
1,0,71.3,4.4,36.8,0.7,0.97,0
0,0,61.3,1.7,37.5,3.6,0.69,1
0,0,59.6,3.6,38.5,5.1,0.53,1
2,5,34.8,17.6,19.8,20.7,2.26,2
1,0,64.7,4.8,37.9,10.4,1.17,1
0,0,59.0,2.7,39.2,8.5,0.54,1
1,0,57.8,1.9,35.2,5.3,0.95,1
2,5,47.7,3.6,22.0,28.8,2.22,0
0,0,57.7,0.8,37.7,1.4,0.22,0
1,0,70.8,4.1,35.7,4.9,1.37,1
2,1,64.7,1.9,34.3,23.1,2.05,0
1,0,58.4,5.3,36.5,1.4,1.02,1
1,0,81.1,2.3,37.6,7.3,1.48,1
0,0,50.9,4.0,37.9,1.5,0.19,0
2,1,47.3,3.1,32.2,14.3,0.5,1
1,0,86.1,7.0,36.4,12.5,1.13,2
2,2,58.8,0.2,31.8,16.0,2.15,0
1,0,64.4,1.6,37.3,3.9,1.19,0
0,0,45.2,2.0,39.0,8.4,0.29,1
1,0,53.1,0.5,37.6,8.1,1.41,1
0,0,49.7,3.6,37.3,4.4,0.41,0
2,5,71.8,18.7,21.2,13.5,2.75,1
2,3,57.0,5.0,25.6,16.9,3.59,1
0,0,47.1,1.5,38.4,6.8,0.37,1
2,3,67.7,27.3,31.7,18.8,1.58,2
0,0,52.1,10.3,38.0,2.0,0.27,2
0,0,52.1,1.8,36.3,8.5,0.31,1
2,2,50.0,3.2,35.7,33.6,2.15,2
0,0,53.5,1.0,36.8,6.6,0.05,2
0,0,53.9,1.5,38.5,6.8,0.14,1
0,0,53.9,0.3,37.4,8.6,0.45,0
1,0,72.3,9.5,36.3,8.9,0.6,1
1,0,73.8,1.7,35.7,10.5,1.44,1
2,1,60.4,11.1,37.1,22.2,2.88,1
2,5,61.0,5.1,20.9,10.8,2.38,1
0,0,51.4,3.7,39.1,2.4,0.28,1
2,1,44.6,5.1,29.8,8.8,2.07,1
1,0,73.0,7.1,36.8,6.4,0.46,1
1,0,79.8,1.9,36.2,3.2,1.27,1
1,0,70.8,1.2,37.3,1.1,0.7,0
2,6,51.1,0.9,21.0,33.6,1.65,0
0,0,52.1,2.8,38.6,6.2,0.52,1
2,2,64.7,6.1,32.2,13.3,2.24,0
0,0,44.5,0.7,39.0,7.3,0.51,1
1,0,71.2,4.2,35.9,13.0,1.35,1
2,5,55.2,9.3,23.6,34.3,0.26,1
2,6,46.7,2.6,18.3,22.4,0.56,1
1,0,65.5,0.8,37.3,3.5,0.86,0
1,0,74.0,2.7,36.7,4.6,0.77,0
0,0,51.3,0.0,36.9,4.1,0.06,1
1,0,65.6,1.2,38.2,1.5,1.19,1
1,0,65.9,2.5,36.5,7.5,0.35,1
2,4,73.2,13.8,27.0,25.2,1.68,1
2,5,73.1,0.9,23.3,8.5,1.54,1
2,2,43.3,10.7,32.7,25.7,2.36,1
2,2,56.9,4.6,27.8,7.6,2.5,1
2,3,60.8,1.7,27.3,22.8,3.26,0
0,0,53.0,2.4,36.9,4.1,0.35,0
1,0,74.9,5.1,37.8,13.6,0.74,1
2,2,55.1,1.8,33.0,24.2,1.19,1
1,0,72.2,1.2,37.3,13.5,1.23,0
2,2,51.0,8.1,33.8,9.2,1.12,1
1,0,66.6,0.1,37.4,13.8,0.51,0
0,0,53.1,2.9,35.5,7.0,0.52,1
2,4,57.5,1.1,24.8,16.2,2.19,0
0,0,57.7,8.4,36.1,1.2,0.18,2
2,5,69.2,0.5,23.3,11.8,2.07,1
0,0,49.8,1.2,39.0,2.0,0.28,1
0,0,49.3,5.4,39.4,1.7,0.31,1
0,0,51.6,0.0,36.7,2.9,0.15,1
0,0,53.0,1.8,37.2,2.6,0.28,0
1,0,75.2,10.5,36.9,5.0,0.66,1
0,0,58.4,0.1,35.5,7.1,0.37,1
0,0,60.9,10.0,37.9,9.5,0.54,2
1,0,71.4,4.5,35.6,1.0,1.0,1
1,0,65.1,2.8,37.1,0.5,1.02,0
0,0,50.5,0.3,37.7,1.7,0.1,1
1,0,71.9,9.6,36.1,7.3,1.18,1
0,0,64.1,0.6,37.4,8.3,0.36,1
1,0,75.8,4.9,36.9,12.7,0.78,0
2,3,54.0,2.9,26.7,13.6,2.09,0
2,4,57.6,1.4,27.6,22.9,1.58,0
1,0,68.4,16.0,34.3,9.4,0.98,2
2,5,51.0,6.3,27.0,14.5,2.69,1
0,0,61.3,0.4,38.5,0.3,0.39,1
1,0,73.4,5.1,37.9,13.5,0.88,1
1,0,62.9,4.1,35.5,5.7,0.72,1
0,0,57.9,1.8,37.5,6.0,0.2,0
1,0,71.2,1.6,35.1,0.2,1.18,1
2,1,54.9,6.4,35.2,23.2,1.21,1
1,0,67.8,12.7,38.2,4.0,0.81,2
2,5,49.1,8.2,22.3,18.7,1.18,0
2,3,63.5,8.1,28.6,33.5,1.56,0
0,0,54.9,0.7,38.0,4.6,0.26,0
2,4,56.0,6.3,22.4,29.9,1.87,1
1,0,58.2,3.8,35.1,11.3,0.83,1
2,5,74.9,14.2,29.0,24.4,2.35,2
0,0,39.2,0.5,38.1,0.2,0.52,2
2,6,73.1,24.5,19.8,34.6,1.67,2
2,4,70.6,2.3,28.1,20.2,3.04,1
1,0,66.6,1.8,35.0,12.7,0.96,1
0,0,49.4,1.7,36.5,4.9,0.46,1
1,0,74.7,11.9,35.9,0.5,1.13,1
2,4,60.8,0.1,26.4,21.1,3.0,0
2,6,50.2,1.3,22.4,15.7,0.43,1
0,0,52.5,2.6,37.3,6.8,0.73,0
2,4,53.5,1.9,27.5,8.0,1.65,0
0,0,64.1,11.9,37.5,0.4,0.24,2
1,0,70.8,0.2,35.1,6.1,1.28,1
2,4,60.2,8.1,26.1,26.4,2.51,0
2,3,47.1,31.3,32.0,15.9,2.58,2
2,3,54.1,3.2,36.3,30.2,2.63,2
2,2,65.6,6.4,33.4,14.4,1.28,1
1,0,68.0,5.2,36.8,14.7,1.14,0
0,0,56.8,1.3,39.2,0.3,0.34,1
1,0,76.1,8.0,35.1,5.4,0.74,1
0,0,54.9,5.8,37.5,6.9,0.56,1
2,6,56.9,6.9,27.8,19.5,2.33,2
1,0,69.2,0.7,38.0,8.0,1.2,1
2,2,38.6,19.8,31.9,30.1,2.45,1
1,0,73.4,9.1,36.0,4.8,1.24,1
2,2,67.8,3.3,33.4,16.4,1.42,1
2,4,53.6,2.3,28.9,20.3,1.08,1
1,0,80.0,1.4,37.3,11.0,0.93,1
2,6,68.0,17.1,21.1,18.3,2.11,1
0,0,44.9,4.9,36.1,9.0,0.36,1
0,0,62.4,3.7,37.6,3.5,0.44,1
2,6,76.5,6.8,21.0,26.4,1.42,1
0,0,53.5,5.0,38.6,2.6,0.56,1
0,0,48.3,1.1,37.5,5.3,0.05,2
0,0,75.5,0.4,36.8,1.4,0.18,2
1,0,73.3,7.2,37.3,4.1,0.19,2
0,0,51.2,1.5,35.2,4.6,0.23,2
1,0,67.7,0.7,37.9,3.3,1.21,1
1,0,61.5,0.8,36.5,3.3,1.55,1
2,3,53.7,13.2,21.5,25.2,1.91,2
2,4,59.3,16.1,24.7,6.8,2.04,1
1,0,65.2,5.0,38.2,9.2,0.84,1
0,0,50.7,1.1,38.4,6.2,0.47,1
0,0,45.1,0.2,36.0,1.5,0.27,1
2,5,45.8,28.6,26.0,10.4,1.25,2
2,2,35.1,2.2,28.0,31.7,1.87,1
2,4,40.2,3.2,28.2,32.9,3.18,1
0,0,50.1,3.1,34.9,3.1,0.28,2
0,0,61.1,4.7,36.6,0.1,0.58,1
0,0,57.3,0.1,37.3,2.2,0.15,0
0,0,64.2,3.7,38.3,9.6,0.37,1
1,0,72.0,0.3,36.2,2.4,0.67,0
1,0,60.6,8.7,36.6,11.3,1.65,1
1,0,65.7,7.7,37.3,9.8,0.97,1
1,0,70.7,1.6,36.1,5.3,0.94,0
1,0,69.0,0.6,34.7,7.3,0.88,2
0,0,60.0,2.7,38.0,2.7,0.12,1
1,0,68.1,8.7,36.6,5.0,1.21,1
1,0,80.8,5.6,35.8,2.3,1.15,1
1,0,86.6,1.2,38.6,12.5,0.59,2
2,3,77.1,50.0,28.9,15.8,2.34,2
0,0,55.6,0.4,37.5,1.0,0.45,0
1,0,79.5,0.8,34.8,9.1,0.75,1
0,0,57.1,3.7,38.2,5.2,0.52,0
2,4,44.5,9.0,24.0,25.6,1.53,0
2,4,52.8,19.4,23.2,20.2,3.29,1
2,2,51.9,2.1,25.5,12.3,1.19,2
0,0,39.5,5.8,38.8,4.1,0.29,2
2,6,31.4,37.4,25.0,23.4,0.99,2
1,0,83.2,8.0,36.2,13.0,1.16,1
1,0,78.9,2.7,36.8,13.3,0.8,1
1,0,69.5,0.7,35.5,12.8,1.14,1
1,0,67.1,1.6,37.8,0.0,0.75,1
1,0,70.2,12.3,36.4,12.7,1.24,2
0,0,59.3,0.1,35.8,3.4,0.34,1
2,3,61.4,32.5,27.7,6.1,1.01,2
1,0,67.5,1.6,37.8,9.3,1.68,1
0,0,50.2,2.3,36.1,8.3,0.68,1
2,4,53.4,4.1,30.2,8.2,1.99,1
2,5,37.7,2.6,24.0,19.8,0.68,1
1,0,75.0,2.8,36.3,7.0,1.4,0
0,0,44.6,1.7,35.1,5.3,0.57,2
2,1,33.5,6.2,36.0,18.6,1.02,2
1,0,74.0,14.2,37.2,9.5,1.04,2
0,0,43.4,1.8,36.8,6.5,0.27,1
0,0,46.9,2.8,35.3,3.0,0.18,2
2,6,34.7,0.5,15.2,32.3,1.96,2
2,2,77.2,3.9,31.1,20.6,2.84,2
0,0,68.6,0.6,35.7,6.9,0.06,1
1,0,82.7,0.3,34.8,13.4,0.68,2
1,0,70.6,3.6,37.1,9.5,0.57,0
0,0,57.5,5.0,36.6,3.4,0.86,1
0,0,38.9,4.5,37.1,5.3,0.51,2
0,0,52.7,13.7,35.8,9.0,0.42,2
2,3,49.9,3.6,22.7,24.0,2.48,2
0,0,52.0,1.8,38.3,4.7,0.11,1
0,0,54.0,0.7,38.5,8.5,0.08,1
1,0,70.3,1.5,37.4,2.4,0.15,2
2,3,50.5,12.3,28.9,11.8,0.28,1
2,5,79.0,23.8,19.1,15.7,2.38,2
0,0,53.4,0.8,39.3,8.0,0.2,1
2,5,66.0,21.7,26.4,11.3,1.34,1
0,0,42.8,4.7,39.1,6.2,0.05,2
2,1,77.2,24.0,32.6,26.4,2.65,2
2,6,68.5,1.3,21.0,5.5,2.19,1
1,0,76.5,4.0,35.8,13.8,0.63,1
2,3,53.3,3.1,26.2,26.2,1.33,1
2,6,55.9,9.9,18.2,15.9,1.09,1
2,2,51.6,3.5,28.6,22.4,2.56,0
2,2,47.1,24.4,31.0,12.9,2.73,2
0,0,50.5,4.1,36.5,9.0,0.23,1
1,0,77.8,0.7,36.2,1.4,1.12,0
2,4,73.0,2.1,26.0,28.1,1.24,1
1,0,70.2,3.7,37.6,9.1,1.15,0
2,5,61.7,0.7,24.3,6.3,1.25,0
0,0,56.2,0.8,37.6,1.3,0.31,0
1,0,72.1,0.7,37.6,6.3,1.36,0
1,0,68.6,2.3,36.4,13.3,1.41,0
1,0,75.2,2.2,36.7,11.8,0.9,0
0,0,57.2,3.6,37.6,0.9,0.54,0
1,0,65.7,23.5,36.8,11.2,1.01,2
0,0,44.4,1.6,39.1,7.4,0.15,1
1,0,62.4,0.3,37.7,3.0,1.57,1
2,1,61.7,1.7,32.1,5.8,2.11,0
1,0,78.3,3.0,37.2,5.8,0.58,1
0,0,51.0,0.3,37.7,7.2,0.21,0
1,0,63.4,3.7,36.6,7.5,1.25,0
0,0,60.0,0.9,38.5,0.6,0.26,1
2,1,65.6,0.4,35.5,28.0,2.03,1
1,0,72.1,9.4,37.7,14.6,0.77,1
2,2,46.3,24.0,32.4,15.2,1.72,2
0,0,42.1,1.4,39.6,1.5,0.73,2
0,0,48.7,2.8,37.1,2.9,0.22,0
1,0,70.3,6.4,34.9,1.3,0.49,1
0,0,48.3,3.1,37.6,7.4,1.25,0
1,0,67.4,0.5,36.9,14.2,1.21,0
1,0,81.4,8.6,38.3,11.5,1.33,1
0,0,50.5,3.3,36.7,9.8,0.31,1
2,3,23.6,19.1,25.2,9.0,1.98,2
0,0,55.9,3.0,36.0,0.7,0.54,1
0,0,50.0,1.0,36.0,4.9,0.44,1
0,0,51.5,0.5,37.3,7.7,0.55,0
0,0,56.0,4.7,36.8,0.8,0.54,1
1,0,69.9,0.3,38.0,0.8,1.22,1
0,0,63.1,3.1,36.0,9.1,0.16,1
1,0,72.7,6.1,37.0,5.5,0.88,0
1,0,59.9,3.7,34.7,11.4,0.94,2
0,0,50.9,5.1,36.3,0.2,0.16,1
1,0,56.1,8.8,36.1,5.5,0.48,1
1,0,56.5,0.6,37.2,12.4,1.08,1
2,6,49.6,15.5,26.1,28.1,0.87,2
1,0,65.7,2.7,36.6,2.2,0.86,0
0,0,56.2,1.9,38.3,6.0,0.29,1
0,0,49.7,1.1,38.7,7.5,0.64,1
2,5,61.6,7.8,22.5,29.5,1.68,0
0,0,47.6,11.6,37.6,7.4,0.54,2
2,6,48.9,2.7,19.5,28.8,2.67,0
1,0,82.0,0.7,35.7,4.4,0.63,1
0,0,60.8,1.2,37.6,8.2,0.27,1
0,0,45.5,0.2,40.0,9.5,0.41,2
1,0,70.5,10.5,40.1,1.0,1.39,2
1,0,76.2,3.0,34.7,1.3,1.26,2
2,5,43.7,3.3,21.2,30.3,1.28,1
2,6,36.2,13.1,19.0,27.8,2.7,1
0,0,49.5,4.5,38.5,7.7,0.05,2
2,3,55.5,3.2,30.8,9.7,2.27,1
1,0,76.8,0.2,39.0,9.1,0.54,2
0,0,52.9,1.5,37.8,9.2,0.2,0
2,4,53.2,0.0,29.3,28.5,2.38,1
2,1,56.9,5.6,33.1,16.5,1.8,0
0,0,37.6,0.9,38.0,3.3,0.41,2
2,3,63.3,3.5,31.9,29.0,2.99,1
2,4,60.7,31.8,23.6,13.5,2.04,2
1,0,65.0,0.3,37.3,9.0,0.89,0
2,3,57.1,2.1,27.4,12.9,1.41,0
0,0,51.9,1.4,39.0,2.5,0.43,1
1,0,63.6,0.5,36.2,5.2,0.57,0
2,1,30.9,6.7,31.3,25.5,1.96,2
1,0,57.6,1.4,35.9,5.4,1.2,1
0,0,49.0,2.6,36.6,8.5,0.5,1
2,6,47.1,2.1,15.7,31.5,1.88,2
2,4,46.2,5.3,27.9,27.8,1.5,1
0,0,50.9,2.7,38.2,3.3,0.18,0
0,0,63.6,1.7,38.4,6.2,0.47,1
1,0,53.1,2.3,36.1,6.7,0.6,1
1,0,85.5,10.4,38.1,8.0,0.79,2
1,0,64.2,7.5,36.8,9.1,0.15,2
1,0,67.2,1.5,34.0,9.3,0.29,2
1,0,62.3,4.5,36.9,1.4,1.23,0
1,0,72.7,0.3,37.1,12.5,0.92,0
0,0,45.6,1.9,39.3,1.3,0.05,2
0,0,59.0,0.1,39.0,6.0,0.47,1
0,0,55.5,2.3,37.0,2.0,0.61,0
1,0,65.3,2.4,38.0,1.8,0.53,1
1,0,65.3,14.4,36.1,1.3,1.25,2
2,5,62.9,1.1,25.3,24.9,2.74,0
1,0,68.6,4.2,36.7,13.2,0.75,0
0,0,49.6,1.6,37.5,3.1,0.42,0
0,0,57.1,8.7,38.2,5.0,0.3,2
2,6,48.9,13.7,22.1,8.7,1.99,0
0,0,46.3,3.1,38.4,1.8,0.08,1
0,0,54.5,1.0,36.8,0.2,0.5,0
0,0,37.4,0.0,39.1,5.8,0.45,2
1,0,89.3,0.2,35.8,8.4,1.49,2
2,4,47.1,1.1,24.4,9.2,2.24,0
1,0,62.3,1.4,37.1,13.6,0.38,1
0,0,43.1,3.1,36.9,1.6,0.14,1
1,0,88.6,4.6,39.0,0.7,0.2,2
2,4,44.9,5.7,20.9,27.9,3.31,1
2,2,53.6,1.7,35.7,28.1,2.35,2
0,0,56.9,1.3,36.9,2.3,0.4,0
1,0,76.0,13.3,36.3,10.3,1.55,2
0,0,54.7,2.6,36.5,3.6,0.3,1
1,0,73.7,3.4,36.5,4.8,1.22,0
2,2,51.8,1.8,26.2,29.0,1.62,1
0,0,56.3,2.3,38.5,1.3,0.42,1
1,0,77.3,7.1,36.7,0.9,1.05,1
0,0,50.2,0.2,38.0,3.0,0.65,0
0,0,58.1,1.5,39.0,0.2,0.49,1
0,0,52.4,0.5,35.5,7.3,0.05,1
0,0,52.2,2.4,37.7,3.8,0.56,0
2,6,63.5,15.1,16.2,9.5,1.28,1
1,0,64.4,3.4,36.4,7.1,0.72,0
1,0,72.4,3.5,36.9,12.7,0.63,0
0,0,42.8,2.7,38.0,9.8,0.19,1
2,1,58.4,4.6,29.9,34.0,3.45,1
0,0,57.9,0.3,35.5,7.4,0.05,2
2,3,50.2,5.0,32.0,30.3,2.27,1
2,5,45.3,33.5,23.0,20.1,2.61,2
0,0,55.8,6.9,35.5,0.1,0.2,2
0,0,45.9,0.0,39.2,7.3,0.11,1
0,0,49.0,1.3,36.3,4.7,0.38,1
0,0,43.6,1.1,38.6,0.4,0.11,1
0,0,50.1,1.1,38.4,4.5,0.17,1
0,0,46.4,0.4,37.2,1.0,0.42,1
1,0,69.7,0.8,37.1,7.9,0.42,1
1,0,75.6,0.6,37.7,7.5,1.38,1
2,2,48.6,7.1,28.4,10.3,1.91,1
2,1,58.1,6.3,39.1,16.2,2.49,2
1,0,71.1,9.5,35.2,9.7,1.47,1
1,0,59.9,8.1,36.7,11.2,0.69,1
0,0,59.7,0.0,36.1,1.2,0.5,1
1,0,74.6,20.1,36.1,13.2,0.44,2
2,3,40.7,9.3,24.4,30.5,1.06,1
1,0,66.5,8.4,35.4,4.5,1.03,1
1,0,71.7,9.5,37.7,2.0,1.15,1
2,4,49.4,27.9,24.1,32.6,2.09,2
2,4,71.0,17.1,17.0,25.7,1.67,2
0,0,48.2,1.6,35.4,8.9,0.41,2
2,6,67.8,2.0,23.0,13.5,1.18,0
2,3,45.9,2.8,27.6,25.7,3.08,0
0,0,42.7,5.1,37.0,0.7,0.43,1
0,0,51.1,0.5,37.4,0.1,0.52,0
1,0,64.4,6.7,35.8,1.6,1.01,1
1,0,67.1,6.2,35.0,13.3,0.75,1
1,0,83.5,0.5,35.8,10.6,1.0,1
0,0,56.2,0.6,37.1,9.4,0.69,0
1,0,62.2,10.2,35.9,13.3,0.83,1
1,0,75.9,3.5,36.7,9.5,0.5,0
1,0,72.5,7.1,37.2,2.4,1.03,1
2,5,56.2,3.9,25.0,22.8,3.25,0
1,0,65.9,1.4,36.2,14.6,1.12,0
1,0,72.2,1.5,39.5,5.0,1.05,2
0,0,53.1,1.0,38.5,7.2,0.81,1
2,3,42.1,19.2,27.3,13.8,2.67,1
1,0,63.8,10.1,35.6,12.1,1.14,1
0,0,58.4,0.7,36.9,6.0,0.63,1
1,0,66.5,0.7,36.7,12.4,0.84,0
2,6,65.6,1.9,15.3,32.0,2.48,2
2,3,75.1,14.0,24.6,7.2,1.5,1
0,0,60.1,6.5,36.4,7.2,0.21,1
1,0,70.9,7.5,35.0,12.3,1.52,1
2,1,41.6,14.9,27.8,11.5,2.89,2
2,4,47.7,5.7,23.4,11.1,1.38,1
0,0,54.7,23.1,38.4,8.7,0.36,2
1,0,63.6,3.9,37.2,13.0,0.4,1
2,5,47.3,5.1,29.1,13.4,0.51,2
1,0,82.7,4.0,38.6,5.3,1.33,1
0,0,55.8,3.7,35.6,6.3,0.17,1
0,0,54.2,1.4,36.9,9.1,0.22,0
0,0,57.9,0.4,38.7,0.2,0.25,1
2,5,46.4,1.3,23.8,5.9,2.22,0
2,3,39.3,10.7,27.0,17.2,2.38,0
0,0,48.5,2.2,37.4,0.7,0.43,0
0,0,53.9,6.1,36.5,0.2,0.1,1
1,0,62.1,6.5,36.5,4.2,0.56,0
2,1,72.3,14.3,38.3,30.4,2.06,2
0,0,48.2,0.5,35.7,3.9,0.1,1
2,5,51.2,13.1,19.8,8.5,2.89,1
1,0,62.4,3.7,37.1,10.3,1.48,0
2,3,66.2,21.1,26.6,25.6,1.16,1
0,0,50.9,2.8,39.1,0.2,0.24,1
0,0,48.7,2.4,36.7,3.2,0.43,0
1,0,69.3,8.0,34.4,11.6,0.86,2
0,0,53.6,1.3,37.1,3.1,0.31,0
0,0,66.0,4.6,37.7,2.5,0.4,1
2,5,59.7,3.0,25.6,15.8,1.86,1
0,0,63.2,6.4,38.3,1.6,0.39,1
2,3,55.7,15.9,24.9,22.5,1.75,1
0,0,49.6,5.2,39.3,1.0,0.05,2
0,0,56.0,0.3,37.7,6.8,0.59,0
2,6,45.1,15.2,24.2,25.3,1.14,1
0,0,44.0,0.8,37.3,0.6,0.57,1
2,4,62.8,9.4,23.2,5.3,1.33,1
0,0,57.3,1.6,35.6,8.6,0.48,1
1,0,66.7,0.7,36.2,11.8,0.43,1
2,1,38.8,5.7,33.7,34.4,1.33,0
1,0,75.3,4.0,36.8,9.6,0.6,0
0,0,52.1,0.5,37.5,6.3,0.99,0
0,0,52.0,1.6,37.0,9.1,0.48,0
1,0,65.6,0.4,37.6,3.9,1.51,1
2,3,40.3,1.7,24.9,29.2,1.27,1
0,0,46.0,1.0,36.0,2.9,0.55,1
0,0,53.5,4.0,37.4,1.2,0.39,1
2,2,71.9,9.8,34.5,28.9,1.95,1
1,0,65.5,1.7,37.4,2.0,0.63,0
0,0,67.4,4.2,35.8,3.9,0.25,1
0,0,56.3,0.7,36.1,9.1,0.36,1
0,0,43.4,2.5,37.1,5.5,0.38,1
1,0,69.3,4.7,37.9,0.9,1.03,1
1,0,74.2,11.1,36.2,3.2,0.65,1
2,5,53.3,16.6,21.4,21.7,1.04,1
2,6,30.9,6.4,17.1,28.2,1.56,2
0,0,41.9,5.0,36.8,2.8,0.33,1
0,0,58.4,6.4,38.5,1.7,0.61,1
2,6,45.2,6.4,21.4,16.7,0.8,1
1,0,63.4,12.4,36.9,7.8,0.94,2
0,0,45.8,0.0,38.0,8.5,0.4,1
1,0,70.4,1.4,38.9,14.6,0.68,2
2,2,56.4,3.4,31.2,32.0,2.94,0
1,0,75.6,1.9,35.7,2.1,1.32,1
0,0,45.7,3.9,37.6,2.0,0.84,1
1,0,72.4,0.5,36.4,13.0,0.9,0
0,0,54.2,2.2,38.4,7.1,0.51,1
1,0,64.6,4.8,36.6,7.8,0.98,0
0,0,36.9,0.7,37.6,3.9,0.08,2
1,0,73.6,0.1,37.0,2.0,1.32,0
0,0,53.1,6.4,36.6,2.9,0.35,1
0,0,55.6,0.0,38.7,3.7,0.31,1
1,0,64.6,9.5,38.3,14.7,0.53,1
0,0,45.1,0.1,35.8,2.7,0.18,1
0,0,55.2,6.9,38.2,6.2,0.41,1
1,0,64.5,5.2,35.9,3.5,1.4,1
2,5,62.4,1.1,22.5,29.8,2.43,0
0,0,49.3,3.6,37.1,1.9,0.59,0
